session_id,entity_id,entity_type,timestamp,session_count,blended_score,confidence,label,note
SES_0004035,SVC_0087,service_account,2026-01-05 15:37:22,41,0.1018179297640551,0.774,normal,Cold-start: score vs population baseline (confidence ramping)
SES_0004600,SVC_0087,service_account,2026-01-06 09:42:54,42,0.087265154757429,0.788,normal,Cold-start: score vs population baseline (confidence ramping)
SES_0004708,SVC_0087,service_account,2026-01-06 11:16:42,43,0.0767135241011595,0.802,normal,Cold-start: score vs population baseline (confidence ramping)
SES_0004949,SVC_0087,service_account,2026-01-06 15:59:04,44,0.1062464153123011,0.8160000000000001,normal,Cold-start: score vs population baseline (confidence ramping)
SES_0005264,SVC_0087,service_account,2026-01-07 06:05:55,45,0.2095341542248423,0.8300000000000001,normal,Cold-start: score vs population baseline (confidence ramping)
SES_0005273,SVC_0087,service_account,2026-01-07 06:16:17,46,0.2243917590299987,0.8440000000000001,normal,Cold-start: score vs population baseline (confidence ramping)
SES_0005288,SVC_0087,service_account,2026-01-07 06:33:10,47,0.2312957324960669,0.8579999999999999,normal,Cold-start: score vs population baseline (confidence ramping)
SES_0005299,SVC_0087,service_account,2026-01-07 06:49:42,48,0.1910031414040758,0.8719999999999999,normal,Cold-start: score vs population baseline (confidence ramping)
SES_0005502,SVC_0087,service_account,2026-01-07 09:50:59,49,0.081726575261874,0.8859999999999999,normal,Cold-start: score vs population baseline (confidence ramping)
SES_0005739,SVC_0087,service_account,2026-01-07 14:03:06,50,0.0884848590791085,0.8999999999999999,normal,Cold-start: score vs population baseline (confidence ramping)
SES_0000143,SVC_0088,service_account,2026-01-01 08:32:08,1,0.3446966093977477,0.21400000000000002,normal,Cold-start: score vs population baseline (confidence ramping)
SES_0000145,SVC_0088,service_account,2026-01-01 08:32:18,2,0.2792937782033284,0.228,normal,Cold-start: score vs population baseline (confidence ramping)
SES_0000166,SVC_0088,service_account,2026-01-01 08:51:46,3,0.3511545218802456,0.242,normal,Cold-start: score vs population baseline (confidence ramping)
SES_0000350,SVC_0088,service_account,2026-01-01 12:06:38,4,0.2142878337737918,0.256,normal,Cold-start: score vs population baseline (confidence ramping)
SES_0000441,SVC_0088,service_account,2026-01-01 13:33:14,5,0.0643041721617098,0.27,normal,Cold-start: score vs population baseline (confidence ramping)
SES_0000480,SVC_0088,service_account,2026-01-01 14:13:50,6,0.2154750634205906,0.28400000000000003,normal,Cold-start: score vs population baseline (confidence ramping)
SES_0001074,SVC_0088,service_account,2026-01-02 08:58:29,7,0.0820823150354418,0.29800000000000004,normal,Cold-start: score vs population baseline (confidence ramping)
SES_0001078,SVC_0088,service_account,2026-01-02 09:00:28,8,0.0723012068267818,0.312,normal,Cold-start: score vs population baseline (confidence ramping)
SES_0001084,SVC_0088,service_account,2026-01-02 09:12:29,9,0.0834138096514177,0.326,normal,Cold-start: score vs population baseline (confidence ramping)
SES_0001114,SVC_0088,service_account,2026-01-02 09:44:44,10,0.0708972791502913,0.33999999999999997,normal,Cold-start: score vs population baseline (confidence ramping)
SES_0001237,SVC_0088,service_account,2026-01-02 12:19:53,11,0.1034711487485502,0.354,normal,Cold-start: score vs population baseline (confidence ramping)
SES_0001258,SVC_0088,service_account,2026-01-02 12:44:12,12,0.0715812571618849,0.368,normal,Cold-start: score vs population baseline (confidence ramping)
SES_0001702,SVC_0088,service_account,2026-01-02 21:59:01,13,0.2155977041450779,0.382,normal,Cold-start: score vs population baseline (confidence ramping)
SES_0001780,SVC_0088,service_account,2026-01-03 07:18:39,14,0.1354836879345609,0.396,normal,Cold-start: score vs population baseline (confidence ramping)
SES_0002076,SVC_0088,service_account,2026-01-03 12:07:52,15,0.1093202864891348,0.41000000000000003,normal,Cold-start: score vs population baseline (confidence ramping)
SES_0002723,SVC_0088,service_account,2026-01-04 08:08:59,16,0.157474615041708,0.424,normal,Cold-start: score vs population baseline (confidence ramping)
SES_0002738,SVC_0088,service_account,2026-01-04 08:22:45,17,0.3094365316274337,0.438,normal,Cold-start: score vs population baseline (confidence ramping)
SES_0002765,SVC_0088,service_account,2026-01-04 08:44:21,18,0.1290647076799843,0.452,normal,Cold-start: score vs population baseline (confidence ramping)
SES_0002963,SVC_0088,service_account,2026-01-04 12:05:58,19,0.1139875317729109,0.46599999999999997,normal,Cold-start: score vs population baseline (confidence ramping)
SES_0003002,SVC_0088,service_account,2026-01-04 12:49:44,20,0.1124662876569667,0.48,normal,Cold-start: score vs population baseline (confidence ramping)
SES_0003446,SVC_0088,service_account,2026-01-04 21:20:41,21,0.3263554735556868,0.494,normal,Cold-start: score vs population baseline (confidence ramping)
SES_0003551,SVC_0088,service_account,2026-01-05 07:13:06,22,0.0741505434637583,0.508,normal,Cold-start: score vs population baseline (confidence ramping)
SES_0003592,SVC_0088,service_account,2026-01-05 07:54:52,23,0.218634096739163,0.522,normal,Cold-start: score vs population baseline (confidence ramping)
SES_0003649,SVC_0088,service_account,2026-01-05 09:11:28,24,0.0502264362163177,0.536,normal,Cold-start: score vs population baseline (confidence ramping)
SES_0003868,SVC_0088,service_account,2026-01-05 12:48:44,25,0.1167810019913295,0.55,normal,Cold-start: score vs population baseline (confidence ramping)
SES_0003896,SVC_0088,service_account,2026-01-05 13:25:37,26,0.2379223260302528,0.5640000000000001,normal,Cold-start: score vs population baseline (confidence ramping)
SES_0003932,SVC_0088,service_account,2026-01-05 13:50:08,27,0.215172797773236,0.5780000000000001,normal,Cold-start: score vs population baseline (confidence ramping)
SES_0004326,SVC_0088,service_account,2026-01-05 21:03:18,28,0.2418341727782411,0.5920000000000001,normal,Cold-start: score vs population baseline (confidence ramping)
SES_0004481,SVC_0088,service_account,2026-01-06 07:46:46,29,0.0707337260164072,0.606,normal,Cold-start: score vs population baseline (confidence ramping)
SES_0004614,SVC_0088,service_account,2026-01-06 09:54:00,30,0.0489766066198759,0.62,normal,Cold-start: score vs population baseline (confidence ramping)
SES_0004769,SVC_0088,service_account,2026-01-06 12:36:33,31,0.187282517216611,0.634,normal,Cold-start: score vs population baseline (confidence ramping)
SES_0004814,SVC_0088,service_account,2026-01-06 13:31:34,32,0.0417220699166122,0.6479999999999999,normal,Cold-start: score vs population baseline (confidence ramping)
SES_0004888,SVC_0088,service_account,2026-01-06 14:55:02,33,0.0387656873700696,0.6619999999999999,normal,Cold-start: score vs population baseline (confidence ramping)
SES_0004894,SVC_0088,service_account,2026-01-06 14:57:20,34,0.0407597867271144,0.6759999999999999,normal,Cold-start: score vs population baseline (confidence ramping)
SES_0005327,SVC_0088,service_account,2026-01-07 07:21:24,35,0.0553985957799978,0.69,normal,Cold-start: score vs population baseline (confidence ramping)
SES_0005330,SVC_0088,service_account,2026-01-07 07:24:42,36,0.0691434640382708,0.704,normal,Cold-start: score vs population baseline (confidence ramping)
SES_0005436,SVC_0088,service_account,2026-01-07 08:35:18,37,0.0667641387602414,0.718,normal,Cold-start: score vs population baseline (confidence ramping)
SES_0005449,SVC_0088,service_account,2026-01-07 08:51:36,38,0.0735593323351949,0.732,normal,Cold-start: score vs population baseline (confidence ramping)
SES_0005517,SVC_0088,service_account,2026-01-07 09:59:00,39,0.0900028842372572,0.746,normal,Cold-start: score vs population baseline (confidence ramping)
SES_0006131,SVC_0088,service_account,2026-01-07 21:35:57,40,0.2188114662560698,0.76,normal,Cold-start: score vs population baseline (confidence ramping)
SES_0006250,SVC_0088,service_account,2026-01-08 07:52:48,41,0.0714143961955828,0.774,normal,Cold-start: score vs population baseline (confidence ramping)
SES_0006291,SVC_0088,service_account,2026-01-08 08:19:52,42,0.0416627967977889,0.788,normal,Cold-start: score vs population baseline (confidence ramping)
SES_0006295,SVC_0088,service_account,2026-01-08 08:21:46,43,0.0754299064585424,0.802,normal,Cold-start: score vs population baseline (confidence ramping)
SES_0006304,SVC_0088,service_account,2026-01-08 08:35:44,44,0.0785117772848168,0.8160000000000001,normal,Cold-start: score vs population baseline (confidence ramping)
SES_0006331,SVC_0088,service_account,2026-01-08 09:04:10,45,0.0558965086086084,0.8300000000000001,normal,Cold-start: score vs population baseline (confidence ramping)
SES_0006339,SVC_0088,service_account,2026-01-08 09:11:12,46,0.0277266611652826,0.8440000000000001,normal,Cold-start: score vs population baseline (confidence ramping)
SES_0006559,SVC_0088,service_account,2026-01-08 12:53:57,47,0.0453447432366677,0.8579999999999999,normal,Cold-start: score vs population baseline (confidence ramping)
SES_0006567,SVC_0088,service_account,2026-01-08 13:03:03,48,0.057689842499845,0.8719999999999999,normal,Cold-start: score vs population baseline (confidence ramping)
SES_0006568,SVC_0088,service_account,2026-01-08 13:03:46,49,0.0341663813519655,0.8859999999999999,normal,Cold-start: score vs population baseline (confidence ramping)
SES_0006662,SVC_0088,service_account,2026-01-08 14:53:07,50,0.0251732419278964,0.8999999999999999,normal,Cold-start: score vs population baseline (confidence ramping)
SES_0000231,SVC_0089,service_account,2026-01-01 10:01:37,1,0.3743630681777425,0.21400000000000002,normal,Cold-start: score vs population baseline (confidence ramping)
SES_0000892,SVC_0089,service_account,2026-01-01 21:45:15,2,0.41030991250729,0.228,normal,Cold-start: score vs population baseline (confidence ramping)
SES_0001127,SVC_0089,service_account,2026-01-02 10:10:26,3,0.2966693999237885,0.242,normal,Cold-start: score vs population baseline (confidence ramping)
SES_0001148,SVC_0089,service_account,2026-01-02 10:33:40,4,0.359545184716552,0.256,normal,Cold-start: score vs population baseline (confidence ramping)
SES_0001238,SVC_0089,service_account,2026-01-02 12:20:27,5,0.2333249073548648,0.27,normal,Cold-start: score vs population baseline (confidence ramping)
SES_0001251,SVC_0089,service_account,2026-01-02 12:34:41,6,0.1657402190744436,0.28400000000000003,normal,Cold-start: score vs population baseline (confidence ramping)
SES_0001397,SVC_0089,service_account,2026-01-02 15:38:42,7,0.1518912618110783,0.29800000000000004,normal,Cold-start: score vs population baseline (confidence ramping)
SES_0001964,SVC_0089,service_account,2026-01-03 10:05:32,8,0.1556461402911661,0.312,normal,Cold-start: score vs population baseline (confidence ramping)
SES_0002008,SVC_0089,service_account,2026-01-03 10:53:52,9,0.1470437794039732,0.326,normal,Cold-start: score vs population baseline (confidence ramping)
SES_0002089,SVC_0089,service_account,2026-01-03 12:22:36,10,0.1375982587099532,0.33999999999999997,normal,Cold-start: score vs population baseline (confidence ramping)
SES_0002096,SVC_0089,service_account,2026-01-03 12:26:28,11,0.3231577135467248,0.354,normal,Cold-start: score vs population baseline (confidence ramping)
SES_0002213,SVC_0089,service_account,2026-01-03 15:03:40,12,0.1421423602192229,0.368,normal,Cold-start: score vs population baseline (confidence ramping)
SES_0002263,SVC_0089,service_account,2026-01-03 15:50:53,13,0.1102579249080004,0.382,normal,Cold-start: score vs population baseline (confidence ramping)
SES_0002534,SVC_0089,service_account,2026-01-03 21:02:43,14,0.2453399298026138,0.396,normal,Cold-start: score vs population baseline (confidence ramping)
SES_0002575,SVC_0089,service_account,2026-01-03 21:47:37,15,0.2239558845380825,0.41000000000000003,normal,Cold-start: score vs population baseline (confidence ramping)
SES_0002832,SVC_0089,service_account,2026-01-04 10:03:09,16,0.1956867325112999,0.424,normal,Cold-start: score vs population baseline (confidence ramping)
SES_0002883,SVC_0089,service_account,2026-01-04 10:48:15,17,0.1494974831745027,0.438,normal,Cold-start: score vs population baseline (confidence ramping)
SES_0002991,SVC_0089,service_account,2026-01-04 12:40:57,18,0.2236861162990028,0.452,normal,Cold-start: score vs population baseline (confidence ramping)
SES_0003132,SVC_0089,service_account,2026-01-04 15:15:05,19,0.1447885538717049,0.46599999999999997,normal,Cold-start: score vs population baseline (confidence ramping)
SES_0003168,SVC_0089,service_account,2026-01-04 15:43:57,20,0.1472642280459898,0.48,normal,Cold-start: score vs population baseline (confidence ramping)
SES_0003456,SVC_0089,service_account,2026-01-04 21:33:37,21,0.3695067754269854,0.494,normal,Cold-start: score vs population baseline (confidence ramping)
SES_0003708,SVC_0089,service_account,2026-01-05 10:04:51,22,0.1351257238483765,0.508,normal,Cold-start: score vs population baseline (confidence ramping)
SES_0003850,SVC_0089,service_account,2026-01-05 12:27:58,23,0.1176196915733066,0.522,normal,Cold-start: score vs population baseline (confidence ramping)
SES_0003860,SVC_0089,service_account,2026-01-05 12:39:39,24,0.1208778778358242,0.536,normal,Cold-start: score vs population baseline (confidence ramping)
SES_0003862,SVC_0089,service_account,2026-01-05 12:43:09,25,0.1055087529602808,0.55,normal,Cold-start: score vs population baseline (confidence ramping)
SES_0004043,SVC_0089,service_account,2026-01-05 15:46:49,26,0.2032803321073598,0.5640000000000001,normal,Cold-start: score vs population baseline (confidence ramping)
SES_0004349,SVC_0089,service_account,2026-01-05 21:28:27,27,0.204619340041235,0.5780000000000001,normal,Cold-start: score vs population baseline (confidence ramping)
SES_0004368,SVC_0089,service_account,2026-01-05 21:41:29,28,0.2493315227808172,0.5920000000000001,normal,Cold-start: score vs population baseline (confidence ramping)
SES_0004791,SVC_0089,service_account,2026-01-06 12:52:52,29,0.0925135809830475,0.606,normal,Cold-start: score vs population baseline (confidence ramping)
SES_0004917,SVC_0089,service_account,2026-01-06 15:21:00,30,0.0855094979771767,0.62,normal,Cold-start: score vs population baseline (confidence ramping)
SES_0004922,SVC_0089,service_account,2026-01-06 15:26:56,31,0.0717775794296692,0.634,normal,Cold-start: score vs population baseline (confidence ramping)
SES_0005242,SVC_0089,service_account,2026-01-06 21:39:42,32,0.2146804943109789,0.6479999999999999,normal,Cold-start: score vs population baseline (confidence ramping)
SES_0005531,SVC_0089,service_account,2026-01-07 10:14:18,33,0.0795949326598638,0.6619999999999999,normal,Cold-start: score vs population baseline (confidence ramping)
SES_0005568,SVC_0089,service_account,2026-01-07 10:46:12,34,0.0657540757443906,0.6759999999999999,normal,Cold-start: score vs population baseline (confidence ramping)
SES_0005577,SVC_0089,service_account,2026-01-07 10:55:35,35,0.1021838809133305,0.69,normal,Cold-start: score vs population baseline (confidence ramping)
SES_0005660,SVC_0089,service_account,2026-01-07 12:23:01,36,0.0751812615462965,0.704,normal,Cold-start: score vs population baseline (confidence ramping)
SES_0005823,SVC_0089,service_account,2026-01-07 15:35:36,37,0.1165064117347136,0.718,normal,Cold-start: score vs population baseline (confidence ramping)
SES_0006094,SVC_0089,service_account,2026-01-07 21:02:24,38,0.2761837785789918,0.732,normal,Cold-start: score vs population baseline (confidence ramping)
SES_0006105,SVC_0089,service_account,2026-01-07 21:10:18,39,0.2169950157823605,0.746,normal,Cold-start: score vs population baseline (confidence ramping)
SES_0006134,SVC_0089,service_account,2026-01-07 21:39:59,40,0.3119065091334553,0.76,normal,Cold-start: score vs population baseline (confidence ramping)
SES_0006140,SVC_0089,service_account,2026-01-07 21:47:42,41,0.348633960165324,0.774,normal,Cold-start: score vs population baseline (confidence ramping)
SES_0006407,SVC_0089,service_account,2026-01-08 10:12:01,42,0.1566681166001173,0.788,normal,Cold-start: score vs population baseline (confidence ramping)
SES_0006428,SVC_0089,service_account,2026-01-08 10:32:01,43,0.0859602866437321,0.802,normal,Cold-start: score vs population baseline (confidence ramping)
SES_0006443,SVC_0089,service_account,2026-01-08 10:40:40,44,0.2336348739324728,0.8160000000000001,normal,Cold-start: score vs population baseline (confidence ramping)
SES_0006445,SVC_0089,service_account,2026-01-08 10:44:09,45,0.0676534767299422,0.8300000000000001,normal,Cold-start: score vs population baseline (confidence ramping)
SES_0006564,SVC_0089,service_account,2026-01-08 12:59:47,46,0.0521799823381623,0.8440000000000001,normal,Cold-start: score vs population baseline (confidence ramping)
SES_0006670,SVC_0089,service_account,2026-01-08 15:01:46,47,0.1039598383534266,0.8579999999999999,normal,Cold-start: score vs population baseline (confidence ramping)
SES_0006675,SVC_0089,service_account,2026-01-08 15:08:09,48,0.0783698907826412,0.8719999999999999,normal,Cold-start: score vs population baseline (confidence ramping)
SES_0006677,SVC_0089,service_account,2026-01-08 15:09:10,49,0.0533693304792574,0.8859999999999999,normal,Cold-start: score vs population baseline (confidence ramping)
SES_0007011,SVC_0089,service_account,2026-01-08 21:44:46,50,0.185174841335734,0.8999999999999999,normal,Cold-start: score vs population baseline (confidence ramping)
SES_0000027,SVC_0090,service_account,2026-01-01 06:41:13,1,0.4296313031678646,0.21400000000000002,normal,Cold-start: score vs population baseline (confidence ramping)
SES_0000046,SVC_0090,service_account,2026-01-01 07:02:43,2,0.3668601918869015,0.228,normal,Cold-start: score vs population baseline (confidence ramping)
SES_0000060,SVC_0090,service_account,2026-01-01 07:12:37,3,0.4481138041359582,0.242,normal,Cold-start: score vs population baseline (confidence ramping)
SES_0000090,SVC_0090,service_account,2026-01-01 07:36:12,4,0.2916069557589022,0.256,normal,Cold-start: score vs population baseline (confidence ramping)
SES_0000172,SVC_0090,service_account,2026-01-01 09:02:05,5,0.2582570937306365,0.27,normal,Cold-start: score vs population baseline (confidence ramping)
SES_0000197,SVC_0090,service_account,2026-01-01 09:27:52,6,0.1364751180410827,0.28400000000000003,normal,Cold-start: score vs population baseline (confidence ramping)
SES_0000208,SVC_0090,service_account,2026-01-01 09:38:32,7,0.1180222334379645,0.29800000000000004,normal,Cold-start: score vs population baseline (confidence ramping)
SES_0000245,SVC_0090,service_account,2026-01-01 10:18:10,8,0.0903993395427302,0.312,normal,Cold-start: score vs population baseline (confidence ramping)
SES_0000272,SVC_0090,service_account,2026-01-01 10:49:02,9,0.0868350341722331,0.326,normal,Cold-start: score vs population baseline (confidence ramping)
SES_0000347,SVC_0090,service_account,2026-01-01 12:04:40,10,0.2423199513567307,0.33999999999999997,normal,Cold-start: score vs population baseline (confidence ramping)
SES_0000630,SVC_0090,service_account,2026-01-01 17:04:47,11,0.1679245086071872,0.354,normal,Cold-start: score vs population baseline (confidence ramping)
SES_0000633,SVC_0090,service_account,2026-01-01 17:09:40,12,0.0973184711406022,0.368,normal,Cold-start: score vs population baseline (confidence ramping)
SES_0000686,SVC_0090,service_account,2026-01-01 17:53:21,13,0.17070433425411,0.382,normal,Cold-start: score vs population baseline (confidence ramping)
SES_0000922,SVC_0090,service_account,2026-01-02 06:22:21,14,0.2184882703196237,0.396,normal,Cold-start: score vs population baseline (confidence ramping)
SES_0000949,SVC_0090,service_account,2026-01-02 06:50:45,15,0.2430644681787512,0.41000000000000003,normal,Cold-start: score vs population baseline (confidence ramping)
SES_0000965,SVC_0090,service_account,2026-01-02 07:08:31,16,0.2904012127008016,0.424,normal,Cold-start: score vs population baseline (confidence ramping)
SES_0000986,SVC_0090,service_account,2026-01-02 07:24:02,17,0.1254354070073287,0.438,normal,Cold-start: score vs population baseline (confidence ramping)
SES_0001099,SVC_0090,service_account,2026-01-02 09:27:38,18,0.1833059698269862,0.452,normal,Cold-start: score vs population baseline (confidence ramping)
SES_0001101,SVC_0090,service_account,2026-01-02 09:29:38,19,0.3881368309559587,0.46599999999999997,normal,Cold-start: score vs population baseline (confidence ramping)
SES_0001102,SVC_0090,service_account,2026-01-02 09:30:47,20,0.1161747214374162,0.48,normal,Cold-start: score vs population baseline (confidence ramping)
SES_0001133,SVC_0090,service_account,2026-01-02 10:16:21,21,0.0976032485405184,0.494,normal,Cold-start: score vs population baseline (confidence ramping)
SES_0001240,SVC_0090,service_account,2026-01-02 12:23:39,22,0.0949407589067687,0.508,normal,Cold-start: score vs population baseline (confidence ramping)
SES_0001972,SVC_0090,service_account,2026-01-03 10:10:37,23,0.1701797353047502,0.522,normal,Cold-start: score vs population baseline (confidence ramping)
SES_0002079,SVC_0090,service_account,2026-01-03 12:12:44,24,0.120717288189215,0.536,normal,Cold-start: score vs population baseline (confidence ramping)
SES_0002109,SVC_0090,service_account,2026-01-03 12:49:46,25,0.1207617388968502,0.55,normal,Cold-start: score vs population baseline (confidence ramping)
SES_0002117,SVC_0090,service_account,2026-01-03 12:55:20,26,0.1124767188246592,0.5640000000000001,normal,Cold-start: score vs population baseline (confidence ramping)
SES_0002392,SVC_0090,service_account,2026-01-03 17:56:51,27,0.144203180039424,0.5780000000000001,normal,Cold-start: score vs population baseline (confidence ramping)
SES_0002624,SVC_0090,service_account,2026-01-04 06:43:31,28,0.2857984490765511,0.5920000000000001,normal,Cold-start: score vs population baseline (confidence ramping)
SES_0002681,SVC_0090,service_account,2026-01-04 07:37:46,29,0.1671384849401961,0.606,normal,Cold-start: score vs population baseline (confidence ramping)
SES_0002703,SVC_0090,service_account,2026-01-04 07:52:54,30,0.1403459442771504,0.62,normal,Cold-start: score vs population baseline (confidence ramping)
SES_0002792,SVC_0090,service_account,2026-01-04 09:12:26,31,0.2781873364656732,0.634,normal,Cold-start: score vs population baseline (confidence ramping)
SES_0002806,SVC_0090,service_account,2026-01-04 09:38:15,32,0.2111203964739253,0.6479999999999999,normal,Cold-start: score vs population baseline (confidence ramping)
SES_0002821,SVC_0090,service_account,2026-01-04 09:54:04,33,0.2412708590057688,0.6619999999999999,normal,Cold-start: score vs population baseline (confidence ramping)
SES_0002995,SVC_0090,service_account,2026-01-04 12:46:00,34,0.23647171480824,0.6759999999999999,normal,Cold-start: score vs population baseline (confidence ramping)
SES_0003262,SVC_0090,service_account,2026-01-04 17:31:45,35,0.2093776738714478,0.69,normal,Cold-start: score vs population baseline (confidence ramping)
SES_0003634,SVC_0090,service_account,2026-01-05 09:00:54,36,0.1015849345866391,0.704,normal,Cold-start: score vs population baseline (confidence ramping)
SES_0003667,SVC_0090,service_account,2026-01-05 09:27:55,37,0.1058861606333379,0.718,normal,Cold-start: score vs population baseline (confidence ramping)
SES_0003760,SVC_0090,service_account,2026-01-05 10:55:17,38,0.1532650786378933,0.732,normal,Cold-start: score vs population baseline (confidence ramping)
SES_0003841,SVC_0090,service_account,2026-01-05 12:22:59,39,0.1674168468017402,0.746,normal,Cold-start: score vs population baseline (confidence ramping)
SES_0003867,SVC_0090,service_account,2026-01-05 12:48:35,40,0.1623018094984213,0.76,normal,Cold-start: score vs population baseline (confidence ramping)
SES_0003872,SVC_0090,service_account,2026-01-05 12:50:23,41,0.1503442685168866,0.774,normal,Cold-start: score vs population baseline (confidence ramping)
SES_0004162,SVC_0090,service_account,2026-01-05 17:39:28,42,0.2960093501786969,0.788,normal,Cold-start: score vs population baseline (confidence ramping)
SES_0004177,SVC_0090,service_account,2026-01-05 17:57:55,43,0.1895209613438842,0.802,normal,Cold-start: score vs population baseline (confidence ramping)
SES_0004407,SVC_0090,service_account,2026-01-06 06:36:55,44,0.2780911047470349,0.8160000000000001,normal,Cold-start: score vs population baseline (confidence ramping)
SES_0004467,SVC_0090,service_account,2026-01-06 07:32:13,45,0.2375553528851117,0.8300000000000001,normal,Cold-start: score vs population baseline (confidence ramping)
SES_0004474,SVC_0090,service_account,2026-01-06 07:38:03,46,0.3876190271942498,0.8440000000000001,normal,Cold-start: score vs population baseline (confidence ramping)
SES_0004562,SVC_0090,service_account,2026-01-06 09:02:22,47,0.1485504860733632,0.8579999999999999,normal,Cold-start: score vs population baseline (confidence ramping)
SES_0004583,SVC_0090,service_account,2026-01-06 09:25:49,48,0.1951395840555086,0.8719999999999999,normal,Cold-start: score vs population baseline (confidence ramping)
SES_0004636,SVC_0090,service_account,2026-01-06 10:06:45,49,0.1344313797615863,0.8859999999999999,normal,Cold-start: score vs population baseline (confidence ramping)
SES_0004665,SVC_0090,service_account,2026-01-06 10:34:41,50,0.1243747959489332,0.8999999999999999,normal,Cold-start: score vs population baseline (confidence ramping)
SES_0000047,SVC_0091,service_account,2026-01-01 07:03:15,1,0.3375519398898566,0.21400000000000002,normal,Cold-start: score vs population baseline (confidence ramping)
SES_0000064,SVC_0091,service_account,2026-01-01 07:14:15,2,0.1460800078022403,0.228,normal,Cold-start: score vs population baseline (confidence ramping)
SES_0000066,SVC_0091,service_account,2026-01-01 07:18:17,3,0.1569156458485661,0.242,normal,Cold-start: score vs population baseline (confidence ramping)
SES_0000072,SVC_0091,service_account,2026-01-01 07:19:26,4,0.1794458639352338,0.256,normal,Cold-start: score vs population baseline (confidence ramping)
SES_0000091,SVC_0091,service_account,2026-01-01 07:36:12,5,0.2200155561077921,0.27,normal,Cold-start: score vs population baseline (confidence ramping)
SES_0000107,SVC_0091,service_account,2026-01-01 07:47:50,6,0.3104391081674201,0.28400000000000003,normal,Cold-start: score vs population baseline (confidence ramping)
SES_0000109,SVC_0091,service_account,2026-01-01 07:48:57,7,0.1877583378328717,0.29800000000000004,normal,Cold-start: score vs population baseline (confidence ramping)
SES_0000175,SVC_0091,service_account,2026-01-01 09:04:16,8,0.1367355753912225,0.312,normal,Cold-start: score vs population baseline (confidence ramping)
SES_0000234,SVC_0091,service_account,2026-01-01 10:04:58,9,0.1005090248779033,0.326,normal,Cold-start: score vs population baseline (confidence ramping)
SES_0000252,SVC_0091,service_account,2026-01-01 10:30:22,10,0.096283496824822,0.33999999999999997,normal,Cold-start: score vs population baseline (confidence ramping)
SES_0000546,SVC_0091,service_account,2026-01-01 15:29:04,11,0.0917686130368109,0.354,normal,Cold-start: score vs population baseline (confidence ramping)
SES_0000557,SVC_0091,service_account,2026-01-01 15:41:14,12,0.0665534905126929,0.368,normal,Cold-start: score vs population baseline (confidence ramping)
SES_0000713,SVC_0091,service_account,2026-01-01 18:22:00,13,0.1808073878511427,0.382,normal,Cold-start: score vs population baseline (confidence ramping)
SES_0000726,SVC_0091,service_account,2026-01-01 18:37:49,14,0.398243481600694,0.396,normal,Cold-start: score vs population baseline (confidence ramping)
SES_0000730,SVC_0091,service_account,2026-01-01 18:39:36,15,0.1157862371700567,0.41000000000000003,normal,Cold-start: score vs population baseline (confidence ramping)
SES_0000733,SVC_0091,service_account,2026-01-01 18:44:14,16,0.1054094709488721,0.424,normal,Cold-start: score vs population baseline (confidence ramping)
SES_0000970,SVC_0091,service_account,2026-01-02 07:10:43,17,0.0768555001078604,0.438,normal,Cold-start: score vs population baseline (confidence ramping)
SES_0000974,SVC_0091,service_account,2026-01-02 07:14:18,18,0.3250569371898503,0.452,normal,Cold-start: score vs population baseline (confidence ramping)
SES_0001087,SVC_0091,service_account,2026-01-02 09:15:15,19,0.1372675827375043,0.46599999999999997,normal,Cold-start: score vs population baseline (confidence ramping)
SES_0001155,SVC_0091,service_account,2026-01-02 10:47:24,20,0.0632849236193143,0.48,normal,Cold-start: score vs population baseline (confidence ramping)
SES_0001528,SVC_0091,service_account,2026-01-02 18:10:31,21,0.1183597638903415,0.494,normal,Cold-start: score vs population baseline (confidence ramping)
SES_0001932,SVC_0091,service_account,2026-01-03 09:35:55,22,0.1080586901480716,0.508,normal,Cold-start: score vs population baseline (confidence ramping)
SES_0001934,SVC_0091,service_account,2026-01-03 09:38:35,23,0.1195513024994338,0.522,normal,Cold-start: score vs population baseline (confidence ramping)
SES_0002229,SVC_0091,service_account,2026-01-03 15:13:39,24,0.1144009118281875,0.536,normal,Cold-start: score vs population baseline (confidence ramping)
SES_0002238,SVC_0091,service_account,2026-01-03 15:28:25,25,0.2599100220892597,0.55,normal,Cold-start: score vs population baseline (confidence ramping)
SES_0002396,SVC_0091,service_account,2026-01-03 18:02:06,26,0.1111515765347967,0.5640000000000001,normal,Cold-start: score vs population baseline (confidence ramping)
SES_0002409,SVC_0091,service_account,2026-01-03 18:18:01,27,0.1494094877874982,0.5780000000000001,normal,Cold-start: score vs population baseline (confidence ramping)
SES_0002658,SVC_0091,service_account,2026-01-04 07:17:12,28,0.2245979536403448,0.5920000000000001,normal,Cold-start: score vs population baseline (confidence ramping)
SES_0002671,SVC_0091,service_account,2026-01-04 07:26:22,29,0.0989629012412228,0.606,normal,Cold-start: score vs population baseline (confidence ramping)
SES_0002811,SVC_0091,service_account,2026-01-04 09:47:12,30,0.0933209066037763,0.62,normal,Cold-start: score vs population baseline (confidence ramping)
SES_0002837,SVC_0091,service_account,2026-01-04 10:06:22,31,0.0916652653792078,0.634,normal,Cold-start: score vs population baseline (confidence ramping)
